SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Oct 31 12:42:52 PDT 2014
User: tbrown
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: JAZA2166
Integration Time (usec): 2200 (JAZA2166)
Spectra Averaged: 50 (JAZA2166)
Boxcar Smoothing: 0 (JAZA2166)
Correct for Electrical Dark: No (JAZA2166)
Strobe/Lamp Enabled: No (JAZA2166)
Correct for Detector Non-linearity: No (JAZA2166)
Correct for Stray Light: No (JAZA2166)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
190.71	106.551
191.09	106.551
191.46	106.551
191.84	102.962
192.22	103.213
192.59	107.472
192.97	100.113
193.34	104.887
193.72	109.816
194.10	106.590
194.47	101.612
194.85	103.485
195.23	103.923
195.60	108.911
195.98	101.529
196.36	108.391
196.73	106.833
197.11	101.681
197.48	106.810
197.86	104.336
198.24	101.953
198.61	105.103
198.99	102.406
199.37	110.346
199.74	108.851
200.12	0.000
200.49	-35.826
200.87	42.857
201.25	13.295
201.62	-201.290
202.00	216.901
202.37	-104.247
202.75	46.386
203.12	13.842
203.50	98.246
203.88	64.943
204.25	-32.804
204.63	101.730
205.00	-66.667
205.38	-67.257
205.75	46.058
206.13	4.904
206.51	-79.767
206.88	38.986
207.26	23.894
207.63	45.583
208.01	28.530
208.38	-30.385
208.76	15.175
209.14	-65.238
209.51	102.732
209.89	48.649
210.26	24.422
210.64	63.785
211.01	-337.037
211.39	71.158
211.76	42.279
212.14	79.735
212.51	72.432
212.89	-8.612
213.26	95.337
213.64	42.380
214.01	123.136
214.39	85.052
214.76	76.563
215.14	62.951
215.51	66.808
215.89	-27.119
216.26	87.280
216.64	90.071
217.01	90.765
217.39	-4.000
217.76	80.863
218.14	18.182
218.51	49.303
218.89	71.484
219.26	38.878
219.64	41.995
220.01	74.161
220.39	84.267
220.76	58.424
221.14	94.598
221.51	38.453
221.89	76.048
222.26	16.227
222.64	48.315
223.01	49.041
223.39	90.909
223.76	51.400
224.14	49.578
224.51	84.941
224.88	78.177
225.26	47.279
225.63	43.680
226.01	74.394
226.38	40.498
226.76	74.409
227.13	71.658
227.50	104.437
227.88	58.929
228.25	59.375
228.63	111.358
229.00	116.891
229.38	75.832
229.75	67.591
230.12	220.168
230.50	68.704
230.87	78.205
231.25	58.482
231.62	33.699
231.99	49.642
232.37	97.355
232.74	84.044
233.12	68.082
233.49	49.670
233.86	88.608
234.24	29.189
234.61	75.184
234.99	86.441
235.36	61.120
235.73	80.000
236.11	70.031
236.48	55.277
236.86	64.468
237.23	69.296
237.60	66.440
237.98	57.196
238.35	62.875
238.72	64.016
239.10	88.194
239.47	68.799
239.84	60.094
240.22	103.625
240.59	46.841
240.96	65.939
241.34	72.601
241.71	60.465
242.08	70.283
242.46	94.388
242.83	48.071
243.20	67.589
243.58	109.800
243.95	91.722
244.32	69.441
244.70	82.392
245.07	84.670
245.44	68.845
245.82	71.179
246.19	93.721
246.56	99.023
246.94	99.858
247.31	102.273
247.68	76.634
248.05	68.533
248.43	71.967
248.80	74.844
249.17	101.619
249.55	85.650
249.92	81.544
250.29	116.188
250.67	87.292
251.04	102.546
251.41	74.111
251.78	69.544
252.16	47.295
252.53	89.948
252.90	48.404
253.27	69.815
253.65	85.221
254.02	53.705
254.39	59.865
254.76	62.588
255.14	84.908
