#	2014-06-20 14:47:17
3.076615E-6	0.005436	-219.818863
3.067178E-6	0.010603	-36.461673
3.057798E-6	0.019905	52.412741
3.048476E-6	0.021623	58.924541
3.039210E-6	0.027949	18.464449
3.030000E-6	0.031093	-15.763845
3.020846E-6	0.035997	201.113690
3.011747E-6	0.095475	70.690333
3.002703E-6	0.115094	13.126316
2.993713E-6	0.179571	91.160664
2.984776E-6	0.285077	957.228702
2.975893E-6	0.253185	39.474160
2.967062E-6	0.426826	147.858130
2.958284E-6	0.664305	56.422330
2.949558E-6	0.883210	-21.568324
2.940882E-6	0.803182	-127.355081
2.932258E-6	2.525837	232.608272
2.923684E-6	2.958607	-344.426658
2.915160E-6	4.066211	90.393404
2.906686E-6	4.219468	9.828437
2.898261E-6	7.024495	-1467.114364
2.889884E-6	8.224135	54.633040
2.881556E-6	13.066727	195.380482
2.873276E-6	13.409674	103.495614
2.865043E-6	26.885013	80.189968
2.856857E-6	41.101830	39.996198
2.848718E-6	30.950203	2.714254
2.840625E-6	75.959824	7.071447
2.832578E-6	67.222331	-38.569972
2.824576E-6	102.351025	-11.230949
2.816620E-6	167.420928	-255.319326
2.808708E-6	198.393392	44.966453
2.800840E-6	354.769640	195.120547
2.793017E-6	401.288737	-17.696740
2.785237E-6	518.090026	24.555248
2.777500E-6	834.059647	69.694435
2.769806E-6	1169.864446	76.866865
2.762155E-6	1394.294632	65.611929
2.754545E-6	1961.263678	64.721338
2.746978E-6	2246.259334	33.436211
2.739452E-6	2565.629768	-62.973862
2.731967E-6	6505.309035	1548.857124
2.724523E-6	5528.218401	-63.767369
2.717120E-6	12511.569945	94.110572
2.709756E-6	15028.550557	151.641421
2.702432E-6	30079.231527	234.584003
2.695148E-6	29253.778943	43.441407
2.687903E-6	43722.442362	113.561305
2.680697E-6	68723.895056	-5999.481932
2.673529E-6	76543.089217	224.200394
2.666400E-6	101210.741336	47.905240
2.659309E-6	181269.254787	53.936718
2.652255E-6	269412.465429	509.860091
2.645238E-6	364637.285467	37.830934
2.638259E-6	617869.345523	-97.570739
2.631316E-6	702058.727602	-141.845271
2.624409E-6	1231316.108972	220.740617
2.617539E-6	1570867.675312	4.837711
